,u,i,ts,label,idx
6254,1306,827,24447600.0,0.0,6255
6255,499,360,24447600.0,0.0,6256
6256,360,544,24447600.0,0.0,6257
6257,1340,1341,24447600.0,0.0,6258
6258,827,1306,24447600.0,0.0,6259
6259,1127,352,24447600.0,0.0,6260
6260,1341,19,24447600.0,0.0,6261
6261,360,1342,24447600.0,0.0,6262
6262,460,360,24447600.0,0.0,6263
6263,360,499,24447600.0,0.0,6264
6264,19,1341,24447600.0,0.0,6265
6265,1342,360,24447600.0,0.0,6266
6266,352,1127,24447600.0,0.0,6267
6267,544,360,24447600.0,0.0,6268
6268,1343,1229,24447600.0,0.0,6269
6269,1337,19,24534000.0,0.0,6270
6270,1112,1287,24534000.0,0.0,6271
6271,63,1101,24534000.0,0.0,6272
6272,1101,63,24534000.0,0.0,6273
6273,19,1344,24534000.0,0.0,6274
6274,1341,1340,24534000.0,0.0,6275
6275,943,360,24534000.0,0.0,6276
6276,1344,19,24534000.0,0.0,6277
6277,1229,1343,24534000.0,0.0,6278
6278,360,943,24534000.0,0.0,6279
6279,1287,1112,24620400.0,0.0,6280
6280,1309,873,24706800.0,0.0,6281
6281,850,1345,24706800.0,0.0,6282
6282,943,18,24706800.0,0.0,6283
6283,43,330,24706800.0,0.0,6284
6284,950,1237,24706800.0,0.0,6285
6285,690,1323,24706800.0,0.0,6286
6286,1237,950,24706800.0,0.0,6287
6287,873,1309,24706800.0,0.0,6288
6288,1345,850,24706800.0,0.0,6289
6289,873,1323,24706800.0,0.0,6290
6290,18,943,24706800.0,0.0,6291
6291,19,1252,24793200.0,0.0,6292
6292,873,371,24793200.0,0.0,6293
6293,1252,19,24793200.0,0.0,6294
6294,1346,28,24793200.0,0.0,6295
6295,873,122,24793200.0,0.0,6296
6296,861,1293,24793200.0,0.0,6297
6297,1229,1278,24793200.0,0.0,6298
6298,28,1346,24793200.0,0.0,6299
6299,352,1293,24793200.0,0.0,6300
6300,1293,352,24793200.0,0.0,6301
6301,18,866,24793200.0,0.0,6302
6302,122,1252,24793200.0,0.0,6303
6303,1270,1309,24793200.0,0.0,6304
6304,122,290,24793200.0,0.0,6305
6305,1293,861,24793200.0,0.0,6306
6306,704,1099,24793200.0,0.0,6307
6307,1278,1229,24793200.0,0.0,6308
6308,122,873,24793200.0,0.0,6309
6309,1293,626,24793200.0,0.0,6310
6310,290,122,24793200.0,0.0,6311
6311,1346,536,24793200.0,0.0,6312
6312,536,1346,24793200.0,0.0,6313
6313,626,1293,24793200.0,0.0,6314
6314,866,18,24793200.0,0.0,6315
6315,1347,873,24879600.0,0.0,6316
6316,1346,360,24879600.0,0.0,6317
6317,356,1237,24879600.0,0.0,6318
6318,1237,398,24879600.0,0.0,6319
6319,398,1237,24879600.0,0.0,6320
6320,638,774,24879600.0,0.0,6321
6321,923,371,24879600.0,0.0,6322
6322,360,1346,24879600.0,0.0,6323
6323,51,48,24879600.0,0.0,6324
6324,1099,704,24879600.0,0.0,6325
6325,1237,356,24879600.0,0.0,6326
6326,1346,194,24879600.0,0.0,6327
6327,774,638,24879600.0,0.0,6328
6328,19,694,24966000.0,0.0,6329
6329,854,1259,24966000.0,0.0,6330
6330,420,1323,24966000.0,0.0,6331
6331,1267,19,24966000.0,0.0,6332
6332,1306,1232,24966000.0,0.0,6333
6333,28,1232,24966000.0,0.0,6334
6334,1348,19,24966000.0,0.0,6335
6335,1259,854,24966000.0,0.0,6336
6336,19,1349,24966000.0,0.0,6337
6337,458,1063,24966000.0,0.0,6338
6338,638,28,24966000.0,0.0,6339
6339,1232,28,24966000.0,0.0,6340
6340,1232,1306,24966000.0,0.0,6341
6341,1259,1244,25052400.0,0.0,6342
6342,1314,122,25052400.0,0.0,6343
6343,21,1350,25052400.0,0.0,6344
6344,81,1306,25052400.0,0.0,6345
6345,1229,1282,25052400.0,0.0,6346
6346,1306,81,25052400.0,0.0,6347
6347,1244,1259,25052400.0,0.0,6348
6348,1350,21,25052400.0,0.0,6349
6349,1114,186,25052400.0,0.0,6350
6350,122,1314,25052400.0,0.0,6351
6351,19,1267,25138800.0,0.0,6352
6352,1063,803,25138800.0,0.0,6353
6353,1351,694,25138800.0,0.0,6354
6354,1293,86,25138800.0,0.0,6355
6355,62,122,25138800.0,0.0,6356
6356,122,62,25138800.0,0.0,6357
6357,694,1351,25138800.0,0.0,6358
6358,803,1063,25138800.0,0.0,6359
6359,62,638,25138800.0,0.0,6360
6360,28,638,25138800.0,0.0,6361
6361,1347,1352,25138800.0,0.0,6362
6362,1352,1347,25138800.0,0.0,6363
6363,731,803,25225200.0,1.0,6364
6364,360,253,25225200.0,0.0,6365
6365,638,1,25225200.0,0.0,6366
6366,19,1347,25225200.0,0.0,6367
6367,1349,19,25225200.0,0.0,6368
6368,1353,19,25225200.0,0.0,6369
6369,803,1354,25225200.0,0.0,6370
6370,1101,1145,25225200.0,0.0,6371
6371,86,1293,25225200.0,0.0,6372
6372,1347,19,25225200.0,0.0,6373
6373,360,1293,25225200.0,0.0,6374
6374,1354,803,25225200.0,0.0,6375
6375,253,360,25225200.0,0.0,6376
6376,1293,360,25225200.0,0.0,6377
6377,1145,1101,25225200.0,0.0,6378
6378,1282,1229,25311600.0,0.0,6379
6379,1101,1355,25311600.0,0.0,6380
6380,19,31,25311600.0,0.0,6381
6381,1278,1322,25311600.0,0.0,6382
6382,31,19,25311600.0,0.0,6383
6383,1356,1306,25311600.0,0.0,6384
6384,1218,222,25311600.0,1.0,6385
6385,1306,1356,25311600.0,0.0,6386
6386,1355,1101,25311600.0,1.0,6387
6387,360,1229,25311600.0,0.0,6388
6388,1101,17,25311600.0,0.0,6389
6389,1322,1278,25311600.0,0.0,6390
6390,17,1101,25311600.0,0.0,6391
6391,1043,222,25311600.0,1.0,6392
6392,1042,222,25311600.0,1.0,6393
6393,1355,1323,25311600.0,1.0,6394
6394,1302,222,25311600.0,1.0,6395
6395,1323,1355,25311600.0,0.0,6396
6396,1229,360,25311600.0,0.0,6397
6397,1357,19,25398000.0,0.0,6398
6398,1259,62,25398000.0,0.0,6399
6399,222,330,25398000.0,0.0,6400
6400,1216,840,25398000.0,0.0,6401
6401,1358,986,25398000.0,0.0,6402
6402,21,1354,25398000.0,0.0,6403
6403,731,1216,25398000.0,1.0,6404
6404,360,827,25398000.0,0.0,6405
6405,840,1216,25398000.0,0.0,6406
6406,62,1259,25398000.0,0.0,6407
6407,528,1104,25398000.0,0.0,6408
6408,1354,21,25398000.0,0.0,6409
6409,827,360,25398000.0,0.0,6410
6410,823,1229,25484400.0,0.0,6411
6411,1,638,25484400.0,0.0,6412
6412,46,1349,25484400.0,0.0,6413
6413,360,211,25484400.0,0.0,6414
6414,1063,1229,25484400.0,0.0,6415
6415,1326,19,25484400.0,0.0,6416
6416,222,1323,25484400.0,0.0,6417
6417,1359,1293,25484400.0,0.0,6418
6418,774,986,25484400.0,0.0,6419
6419,211,774,25484400.0,0.0,6420
6420,211,360,25484400.0,0.0,6421
6421,19,1326,25484400.0,0.0,6422
6422,1063,1360,25484400.0,0.0,6423
6423,1293,1359,25484400.0,0.0,6424
6424,774,352,25484400.0,0.0,6425
6425,1229,823,25484400.0,0.0,6426
6426,1229,1063,25484400.0,0.0,6427
6427,1252,122,25484400.0,0.0,6428
6428,1360,1063,25484400.0,0.0,6429
6429,1361,19,25570800.0,0.0,6430
6430,1362,19,25570800.0,0.0,6431
6431,1356,19,25570800.0,0.0,6432
6432,114,827,25570800.0,0.0,6433
6433,68,163,25570800.0,0.0,6434
6434,19,1361,25570800.0,0.0,6435
6435,827,114,25570800.0,0.0,6436
6436,58,1268,25570800.0,0.0,6437
6437,1266,28,25570800.0,0.0,6438
6438,1301,1358,25570800.0,0.0,6439
6439,1363,19,25657200.0,0.0,6440
6440,873,1294,25657200.0,0.0,6441
6441,456,1323,25657200.0,0.0,6442
6442,694,1319,25657200.0,0.0,6443
6443,616,1358,25657200.0,0.0,6444
6444,1323,456,25657200.0,0.0,6445
6445,19,1363,25657200.0,0.0,6446
6446,1358,616,25657200.0,0.0,6447
6447,194,1364,25743600.0,0.0,6448
6448,1364,194,25743600.0,0.0,6449
6449,1306,86,25743600.0,0.0,6450
6450,1364,456,25743600.0,0.0,6451
6451,1294,456,25743600.0,0.0,6452
6452,1349,46,25743600.0,0.0,6453
6453,700,499,25743600.0,0.0,6454
6454,1272,1365,25743600.0,0.0,6455
6455,1355,572,25743600.0,1.0,6456
6456,1294,873,25743600.0,0.0,6457
6457,1361,456,25743600.0,0.0,6458
6458,499,700,25743600.0,0.0,6459
6459,496,1306,25743600.0,0.0,6460
6460,1366,1361,25743600.0,0.0,6461
6461,1347,946,25743600.0,0.0,6462
6462,86,1306,25743600.0,0.0,6463
6463,456,1364,25743600.0,0.0,6464
6464,1367,694,25743600.0,0.0,6465
6465,1361,1366,25743600.0,0.0,6466
6466,1365,1272,25743600.0,0.0,6467
6467,694,19,25743600.0,0.0,6468
6468,1127,19,25743600.0,0.0,6469
6469,946,1347,25743600.0,0.0,6470
6470,1306,496,25743600.0,0.0,6471
6471,694,1367,25743600.0,0.0,6472
6472,1278,135,25743600.0,0.0,6473
6473,1306,499,25830000.0,0.0,6474
6474,19,1357,25830000.0,0.0,6475
6475,499,1306,25830000.0,0.0,6476
6476,584,1259,25830000.0,0.0,6477
6477,19,1127,25830000.0,0.0,6478
6478,1364,1368,25830000.0,0.0,6479
6479,1368,1364,25830000.0,0.0,6480
6480,138,1278,25830000.0,0.0,6481
6481,1357,2,25830000.0,0.0,6482
6482,1278,138,25830000.0,0.0,6483
6483,371,18,25916400.0,0.0,6484
6484,463,1127,26002800.0,0.0,6485
6485,1259,1369,26002800.0,0.0,6486
6486,1370,19,26002800.0,0.0,6487
6487,1371,19,26002800.0,0.0,6488
6488,1369,1259,26002800.0,0.0,6489
6489,1127,1369,26002800.0,0.0,6490
6490,1127,1247,26002800.0,0.0,6491
6491,1127,463,26002800.0,0.0,6492
6492,1247,1127,26002800.0,0.0,6493
6493,774,1259,26002800.0,0.0,6494
6494,1369,1127,26002800.0,0.0,6495
6495,1247,1101,26002800.0,0.0,6496
6496,1352,774,26002800.0,0.0,6497
6497,1259,774,26002800.0,0.0,6498
6498,774,946,26002800.0,0.0,6499
6499,1247,572,26002800.0,0.0,6500
6500,1101,1247,26002800.0,0.0,6501
6501,28,1294,26089200.0,0.0,6502
6502,1257,1310,26089200.0,0.0,6503
6503,481,1372,26089200.0,0.0,6504
6504,1372,481,26089200.0,0.0,6505
6505,873,1127,26089200.0,0.0,6506
6506,1310,1257,26089200.0,0.0,6507
6507,1294,28,26089200.0,0.0,6508
6508,183,1101,26175600.0,0.0,6509
6509,456,1358,26175600.0,0.0,6510
6510,1209,1127,26175600.0,0.0,6511
6511,1347,1373,26175600.0,0.0,6512
6512,1373,1347,26175600.0,0.0,6513
6513,1268,1127,26175600.0,0.0,6514
6514,1127,1374,26175600.0,0.0,6515
6515,1127,1209,26175600.0,0.0,6516
6516,1310,1369,26175600.0,0.0,6517
6517,1308,1306,26262000.0,0.0,6518
6518,1278,1375,26262000.0,0.0,6519
6519,1376,1268,26262000.0,0.0,6520
6520,1377,1161,26262000.0,0.0,6521
6521,1372,612,26262000.0,0.0,6522
6522,499,1278,26262000.0,0.0,6523
6523,1278,499,26262000.0,0.0,6524
6524,1161,1377,26262000.0,0.0,6525
6525,1127,1268,26262000.0,0.0,6526
6526,612,1372,26262000.0,0.0,6527
6527,1375,1278,26262000.0,0.0,6528
6528,1378,1306,26348400.0,0.0,6529
6529,1101,1361,26348400.0,0.0,6530
6530,333,1306,26348400.0,0.0,6531
6531,1379,1306,26348400.0,0.0,6532
6532,1308,986,26348400.0,0.0,6533
6533,1357,1293,26348400.0,0.0,6534
6534,1306,1378,26348400.0,0.0,6535
6535,1306,1379,26348400.0,0.0,6536
6536,986,1308,26348400.0,0.0,6537
6537,1293,1357,26348400.0,0.0,6538
6538,1361,1101,26348400.0,0.0,6539
6539,1306,1308,26348400.0,0.0,6540
6540,1380,1369,26434800.0,0.0,6541
6541,1306,1229,26434800.0,0.0,6542
6542,183,458,26434800.0,0.0,6543
6543,1381,1306,26434800.0,0.0,6544
6544,1373,44,26434800.0,0.0,6545
6545,447,44,26434800.0,0.0,6546
6546,1306,1381,26434800.0,0.0,6547
6547,1382,1247,26521200.0,0.0,6548
6548,19,1383,26521200.0,0.0,6549
6549,1384,371,26521200.0,0.0,6550
6550,1247,1278,26521200.0,0.0,6551
6551,1200,1145,26521200.0,0.0,6552
6552,1247,1382,26521200.0,0.0,6553
6553,1145,1200,26521200.0,0.0,6554
6554,1369,1380,26521200.0,0.0,6555
6555,1383,19,26521200.0,0.0,6556
6556,616,1247,26521200.0,0.0,6557
6557,1385,1378,26607600.0,0.0,6558
6558,1288,28,26607600.0,0.0,6559
6559,114,1386,26607600.0,0.0,6560
6560,1378,1385,26607600.0,0.0,6561
6561,28,1288,26607600.0,0.0,6562
6562,183,616,26607600.0,0.0,6563
6563,1386,114,26607600.0,0.0,6564
6564,616,183,26607600.0,0.0,6565
6565,1229,1099,26607600.0,0.0,6566
6566,827,499,26694000.0,0.0,6567
6567,486,1385,26694000.0,0.0,6568
6568,19,1387,26694000.0,0.0,6569
6569,1229,499,26694000.0,0.0,6570
6570,1388,19,26694000.0,0.0,6571
6571,1387,19,26694000.0,0.0,6572
6572,1385,486,26694000.0,0.0,6573
6573,499,1229,26694000.0,0.0,6574
6574,58,1388,26694000.0,0.0,6575
6575,456,1389,26694000.0,0.0,6576
6576,1390,1247,26694000.0,0.0,6577
6577,1247,1390,26694000.0,0.0,6578
6578,1389,456,26694000.0,0.0,6579
6579,19,1388,26694000.0,0.0,6580
6580,774,1063,26694000.0,0.0,6581
6581,486,456,26694000.0,0.0,6582
6582,499,827,26694000.0,0.0,6583
6583,456,486,26694000.0,0.0,6584
6584,1391,1127,26780400.0,0.0,6585
6585,1268,1376,26780400.0,0.0,6586
6586,782,81,26780400.0,0.0,6587
6587,221,1323,26780400.0,0.0,6588
6588,1323,221,26780400.0,0.0,6589
6589,499,81,26780400.0,0.0,6590
6590,774,617,26780400.0,0.0,6591
6591,1127,486,26780400.0,0.0,6592
6592,1161,1127,26780400.0,0.0,6593
6593,1127,1391,26780400.0,0.0,6594
6594,1127,1161,26780400.0,0.0,6595
6595,1392,1259,26780400.0,0.0,6596
6596,1259,1392,26780400.0,0.0,6597
6597,81,499,26780400.0,0.0,6598
6598,486,1127,26780400.0,0.0,6599
6599,616,1127,26866800.0,0.0,6600
6600,1389,1358,26866800.0,0.0,6601
6601,1101,1278,26866800.0,0.0,6602
6602,19,1392,26866800.0,0.0,6603
6603,161,1385,26866800.0,0.0,6604
6604,1368,1358,26866800.0,0.0,6605
6605,616,19,26866800.0,0.0,6606
6606,1393,19,26866800.0,0.0,6607
6607,1127,616,26866800.0,0.0,6608
6608,19,616,26866800.0,0.0,6609
6609,1394,19,26866800.0,0.0,6610
6610,1358,1389,26866800.0,0.0,6611
6611,1293,774,26866800.0,0.0,6612
6612,1392,19,26866800.0,0.0,6613
6613,1385,161,26866800.0,0.0,6614
6614,28,1293,26866800.0,0.0,6615
6615,19,1394,26953200.0,0.0,6616
6616,194,290,26953200.0,0.0,6617
6617,1063,1278,26953200.0,0.0,6618
6618,1369,1310,26953200.0,0.0,6619
6619,290,194,26953200.0,0.0,6620
6620,11,100,26953200.0,0.0,6621
6621,1264,1229,27039600.0,0.0,6622
6622,751,19,27039600.0,0.0,6623
6623,1229,1264,27039600.0,0.0,6624
6624,1310,751,27039600.0,0.0,6625
6625,19,751,27039600.0,0.0,6626
6626,1278,222,27039600.0,0.0,6627
6627,751,1310,27039600.0,0.0,6628
6628,194,19,27126000.0,0.0,6629
6629,19,194,27126000.0,0.0,6630
6630,873,194,27126000.0,0.0,6631
6631,18,352,27126000.0,0.0,6632
6632,352,18,27126000.0,0.0,6633
6633,194,873,27126000.0,0.0,6634
6634,458,1395,27212400.0,0.0,6635
6635,456,253,27212400.0,0.0,6636
6636,253,456,27212400.0,0.0,6637
6637,1358,1396,27212400.0,0.0,6638
6638,2,458,27212400.0,0.0,6639
6639,1395,458,27212400.0,0.0,6640
6640,1063,458,27212400.0,0.0,6641
6641,1396,1358,27212400.0,0.0,6642
6642,686,28,27298800.0,0.0,6643
6643,1127,194,27298800.0,0.0,6644
6644,1382,194,27298800.0,0.0,6645
6645,1358,1368,27298800.0,0.0,6646
6646,1395,1127,27298800.0,0.0,6647
6647,1127,1395,27298800.0,0.0,6648
6648,194,1397,27298800.0,0.0,6649
6649,423,1127,27298800.0,0.0,6650
6650,954,1382,27298800.0,0.0,6651
6651,194,1382,27298800.0,0.0,6652
6652,1358,1063,27298800.0,0.0,6653
6653,194,1127,27298800.0,0.0,6654
6654,19,1395,27298800.0,0.0,6655
6655,194,1398,27298800.0,0.0,6656
6656,1127,686,27298800.0,0.0,6657
6657,1395,19,27298800.0,0.0,6658
6658,1398,194,27298800.0,0.0,6659
6659,686,1127,27298800.0,0.0,6660
6660,1127,423,27298800.0,0.0,6661
6661,1399,330,27298800.0,0.0,6662
6662,194,4,27298800.0,0.0,6663
6663,4,194,27298800.0,0.0,6664
6664,1357,194,27298800.0,0.0,6665
6665,1397,194,27298800.0,0.0,6666
6666,194,18,27298800.0,0.0,6667
6667,194,1357,27298800.0,0.0,6668
6668,18,194,27298800.0,0.0,6669
6669,1199,19,27385200.0,0.0,6670
6670,1400,194,27385200.0,0.0,6671
6671,1395,423,27385200.0,0.0,6672
6672,423,1395,27385200.0,0.0,6673
6673,194,1400,27385200.0,0.0,6674
6674,1385,1306,27385200.0,0.0,6675
6675,1287,1358,27471600.0,0.0,6676
6676,19,1199,27471600.0,0.0,6677
6677,458,1382,27471600.0,0.0,6678
6678,95,1382,27471600.0,0.0,6679
6679,1314,1306,27471600.0,0.0,6680
6680,1382,458,27471600.0,0.0,6681
6681,456,1352,27471600.0,0.0,6682
6682,1127,28,27558000.0,0.0,6683
6683,28,1127,27558000.0,0.0,6684
6684,1293,1125,27644400.0,0.0,6685
6685,1125,1293,27644400.0,0.0,6686
6686,1358,1395,27730800.0,0.0,6687
6687,1278,1101,27730800.0,0.0,6688
6688,1395,1358,27730800.0,0.0,6689
6689,423,1352,27817200.0,0.0,6690
6690,1401,1229,27817200.0,0.0,6691
6691,1229,1401,27817200.0,0.0,6692
6692,194,1373,27903600.0,0.0,6693
6693,1352,456,27903600.0,0.0,6694
6694,774,1352,27903600.0,0.0,6695
6695,1385,28,27903600.0,0.0,6696
6696,28,1385,27903600.0,0.0,6697
6697,1373,194,27903600.0,0.0,6698
6698,1385,544,27990000.0,0.0,6699
6699,1307,1358,27990000.0,0.0,6700
6700,1350,1127,27990000.0,0.0,6701
6701,28,1398,27990000.0,0.0,6702
6702,1127,1402,27990000.0,0.0,6703
6703,1403,19,27990000.0,0.0,6704
6704,1398,28,27990000.0,0.0,6705
6705,1127,1350,27990000.0,0.0,6706
6706,1385,1404,27990000.0,0.0,6707
6707,1404,1385,27990000.0,0.0,6708
6708,666,420,27990000.0,0.0,6709
6709,1101,1306,28076400.0,0.0,6710
6710,95,1306,28076400.0,0.0,6711
6711,1358,222,28076400.0,0.0,6712
6712,1306,1101,28076400.0,0.0,6713
6713,460,1405,28076400.0,0.0,6714
6714,1406,19,28076400.0,0.0,6715
6715,1407,19,28076400.0,0.0,6716
6716,19,1393,28076400.0,0.0,6717
6717,1306,1385,28076400.0,0.0,6718
6718,352,1358,28162800.0,0.0,6719
6719,1278,1063,28162800.0,0.0,6720
6720,1358,352,28162800.0,0.0,6721
6721,1259,751,28249200.0,0.0,6722
6722,751,1408,28249200.0,0.0,6723
6723,28,1408,28249200.0,0.0,6724
6724,1408,751,28249200.0,0.0,6725
6725,1408,28,28249200.0,0.0,6726
6726,751,1259,28249200.0,0.0,6727
6727,1409,48,28335600.0,0.0,6728
6728,1266,751,28335600.0,0.0,6729
6729,1410,458,28335600.0,0.0,6730
6730,458,1410,28335600.0,0.0,6731
6731,1278,1382,28335600.0,0.0,6732
6732,456,1216,28422000.0,0.0,6733
6733,1411,1412,28422000.0,0.0,6734
6734,1412,1411,28422000.0,0.0,6735
6735,1413,1358,28422000.0,0.0,6736
6736,950,1358,28422000.0,0.0,6737
6737,1358,950,28422000.0,0.0,6738
6738,460,1382,28422000.0,0.0,6739
6739,694,1374,28422000.0,0.0,6740
6740,1414,19,28422000.0,0.0,6741
6741,1374,694,28422000.0,0.0,6742
6742,1410,1293,28422000.0,0.0,6743
6743,1358,1413,28422000.0,0.0,6744
6744,460,694,28422000.0,0.0,6745
6745,1306,1314,28422000.0,0.0,6746
6746,19,1411,28422000.0,0.0,6747
6747,1415,694,28422000.0,0.0,6748
6748,1293,1373,28508400.0,0.0,6749
6749,1358,1373,28508400.0,0.0,6750
6750,873,1385,28508400.0,0.0,6751
6751,1385,456,28594800.0,0.0,6752
6752,1416,1412,28594800.0,0.0,6753
6753,1416,1417,28594800.0,0.0,6754
6754,1417,1416,28594800.0,0.0,6755
6755,1418,1416,28594800.0,0.0,6756
6756,1358,1417,28594800.0,0.0,6757
6757,803,1358,28594800.0,0.0,6758
6758,1358,803,28594800.0,0.0,6759
6759,456,1385,28594800.0,0.0,6760
6760,1412,1416,28594800.0,0.0,6761
6761,626,1358,28681200.0,0.0,6762
6762,933,686,28681200.0,0.0,6763
6763,1417,28,28681200.0,0.0,6764
6764,686,933,28681200.0,0.0,6765
6765,1358,626,28681200.0,0.0,6766
6766,28,1417,28681200.0,0.0,6767
6767,1419,694,28767600.0,0.0,6768
6768,1403,694,28767600.0,0.0,6769
6769,114,1358,28767600.0,0.0,6770
6770,1358,1420,28767600.0,0.0,6771
6771,1416,1358,28767600.0,0.0,6772
6772,1417,1358,28767600.0,0.0,6773
6773,1420,114,28767600.0,0.0,6774
6774,612,474,28767600.0,0.0,6775
6775,114,1420,28767600.0,0.0,6776
6776,873,1412,28854000.0,0.0,6777
6777,1373,1293,28854000.0,0.0,6778
6778,1301,1412,28854000.0,0.0,6779
6779,1229,1416,28940400.0,0.0,6780
6780,1358,1416,28940400.0,0.0,6781
6781,447,1388,28940400.0,0.0,6782
6782,1229,1410,28940400.0,0.0,6783
6783,1416,1229,28940400.0,0.0,6784
6784,242,1388,28940400.0,0.0,6785
6785,1421,1358,28940400.0,0.0,6786
6786,1390,1416,28940400.0,0.0,6787
6787,1145,1390,28940400.0,0.0,6788
6788,1390,1145,28940400.0,0.0,6789
6789,1416,1390,29026800.0,0.0,6790
6790,1412,873,29026800.0,0.0,6791
6791,1422,1423,29026800.0,0.0,6792
6792,224,58,29026800.0,0.0,6793
6793,1423,1422,29026800.0,0.0,6794
6794,1422,1358,29026800.0,0.0,6795
6795,1385,873,29026800.0,0.0,6796
6796,474,612,29113200.0,0.0,6797
6797,1411,19,29113200.0,0.0,6798
6798,1243,1127,29113200.0,0.0,6799
6799,1257,1424,29113200.0,0.0,6800
6800,803,1268,29113200.0,0.0,6801
6801,1127,1243,29113200.0,0.0,6802
6802,364,1358,29113200.0,0.0,6803
6803,1321,1422,29113200.0,0.0,6804
6804,1422,1321,29113200.0,0.0,6805
6805,1373,1358,29113200.0,0.0,6806
6806,1358,364,29113200.0,0.0,6807
6807,1237,1293,29199600.0,0.0,6808
6808,1216,456,29199600.0,0.0,6809
6809,137,58,29199600.0,0.0,6810
6810,621,1358,29286000.0,0.0,6811
6811,1425,19,29372400.0,0.0,6812
6812,456,1426,29372400.0,0.0,6813
6813,56,58,29372400.0,0.0,6814
6814,1358,1425,29372400.0,0.0,6815
6815,1268,58,29372400.0,0.0,6816
6816,19,1425,29372400.0,0.0,6817
6817,866,13,29372400.0,0.0,6818
6818,92,58,29372400.0,0.0,6819
6819,1425,1358,29372400.0,0.0,6820
6820,694,58,29372400.0,0.0,6821
6821,2,58,29372400.0,0.0,6822
6822,14,58,29372400.0,0.0,6823
6823,1426,456,29372400.0,0.0,6824
6824,1427,116,29458800.0,0.0,6825
6825,211,1229,29458800.0,0.0,6826
6826,1425,456,29458800.0,0.0,6827
6827,1426,458,29458800.0,0.0,6828
6828,456,1425,29458800.0,0.0,6829
6829,458,1426,29458800.0,0.0,6830
6830,1229,211,29458800.0,0.0,6831
6831,1358,251,29545200.0,0.0,6832
6832,1426,19,29545200.0,0.0,6833
6833,19,1426,29545200.0,0.0,6834
6834,4,1358,29545200.0,0.0,6835
6835,1428,873,29545200.0,0.0,6836
6836,1429,58,29545200.0,0.0,6837
6837,58,1429,29545200.0,0.0,6838
6838,251,1426,29545200.0,0.0,6839
6839,1426,251,29545200.0,0.0,6840
6840,584,4,29545200.0,0.0,6841
6841,30,58,29545200.0,0.0,6842
6842,251,1358,29545200.0,0.0,6843
6843,1358,1398,29631600.0,0.0,6844
6844,566,571,29631600.0,0.0,6845
6845,10,18,29631600.0,0.0,6846
6846,571,566,29631600.0,0.0,6847
6847,1398,1358,29631600.0,0.0,6848
6848,458,1358,29631600.0,0.0,6849
6849,840,1430,29718000.0,0.0,6850
6850,460,1358,29718000.0,0.0,6851
6851,1431,1358,29718000.0,0.0,6852
6852,1374,1127,29718000.0,0.0,6853
6853,1430,840,29718000.0,0.0,6854
6854,251,19,29718000.0,0.0,6855
6855,460,163,29718000.0,0.0,6856
6856,19,251,29718000.0,0.0,6857
6857,22,1293,29804400.0,1.0,6858
6858,873,1264,29804400.0,0.0,6859
6859,1432,19,29804400.0,0.0,6860
6860,1358,700,29804400.0,0.0,6861
6861,731,1264,29804400.0,1.0,6862
6862,1358,1433,29890800.0,0.0,6863
6863,1425,1361,29890800.0,0.0,6864
6864,1433,1358,29890800.0,0.0,6865
6865,1361,1425,29890800.0,0.0,6866
6866,37,1382,29890800.0,0.0,6867
6867,731,1358,29890800.0,1.0,6868
6868,1382,37,29890800.0,0.0,6869
6869,624,28,29977200.0,0.0,6870
6870,1358,1364,29977200.0,0.0,6871
6871,28,624,29977200.0,0.0,6872
6872,1424,1358,29977200.0,0.0,6873
6873,1434,1358,29977200.0,0.0,6874
6874,1382,1358,30063600.0,0.0,6875
6875,499,19,30063600.0,0.0,6876
6876,1229,1280,30063600.0,0.0,6877
6877,1280,1435,30063600.0,0.0,6878
6878,1435,1280,30063600.0,0.0,6879
6879,1280,1229,30063600.0,0.0,6880
6880,1410,1434,30063600.0,0.0,6881
6881,1436,1358,30063600.0,0.0,6882
6882,1434,1410,30063600.0,0.0,6883
6883,1358,1382,30063600.0,0.0,6884
6884,1437,1247,30063600.0,0.0,6885
6885,19,253,30063600.0,0.0,6886
6886,1306,1434,30063600.0,0.0,6887
6887,1358,1436,30063600.0,0.0,6888
6888,686,1306,30063600.0,0.0,6889
6889,1306,1382,30063600.0,0.0,6890
6890,460,1247,30150000.0,0.0,6891
6891,1358,1438,30150000.0,0.0,6892
6892,1247,1437,30150000.0,0.0,6893
6893,1300,1358,30150000.0,0.0,6894
6894,1438,1358,30150000.0,0.0,6895
6895,1321,1439,30236400.0,0.0,6896
6896,1439,1321,30236400.0,0.0,6897
6897,1358,1321,30236400.0,0.0,6898
6898,1382,1440,30236400.0,0.0,6899
6899,1433,1382,30236400.0,0.0,6900
6900,1382,1433,30236400.0,0.0,6901
6901,1101,222,30236400.0,0.0,6902
6902,1440,1382,30236400.0,0.0,6903
6903,1321,1358,30236400.0,0.0,6904
6904,1306,1441,30236400.0,0.0,6905
6905,1439,1229,30236400.0,0.0,6906
6906,1322,499,30236400.0,0.0,6907
6907,19,1434,30236400.0,0.0,6908
6908,1229,1439,30236400.0,0.0,6909
6909,1441,1306,30236400.0,0.0,6910
6910,499,1322,30236400.0,0.0,6911
6911,1442,6,30322800.0,0.0,6912
6912,1127,163,30322800.0,0.0,6913
6913,19,1442,30322800.0,0.0,6914
6914,1280,222,30322800.0,0.0,6915
